image_path,label,source_folder
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143005.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143010.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143011.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143016.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143018.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143022.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143023.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143028.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143029.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143034.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143036.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143104.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143105.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143115.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143117.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143122.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143124.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143128.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143130.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143135.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143136.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143141.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143142.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143146.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143148.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143152.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Chicken/image_20260502_143153.jpg,chicken,Spoiled Chicken
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140302.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140310.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140315.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140316.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140321.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140323.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140328.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140330.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140335.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140336.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140343.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140345.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140356.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140358.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140404.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140406.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140431.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140432.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140440.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140441.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140446.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140448.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140453.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140454.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140459.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140500.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140505.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140507.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140512.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140514.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140520.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140522.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140557.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140558.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140608.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140609.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140615.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140617.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140622.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140623.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140628.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140630.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140634.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140636.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140641.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140642.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140647.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140649.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140714.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140715.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140723.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140725.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140730.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140732.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140736.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140738.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140743.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140744.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140752.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140753.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140900.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140901.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140916.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_140918.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141105.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141107.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141116.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141117.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141124.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141125.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141130.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141131.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141136.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141138.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141142.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141144.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141148.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141150.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141155.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141157.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141203.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141205.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141211.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141213.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141219.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141221.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141302.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141303.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141315.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141316.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141321.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141322.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141326.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141328.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141332.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141333.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141337.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141339.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141344.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141345.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141350.jpg,pork,Spoiled Pork
/mnt/c/Users/isaac/Downloads/chickenprok/Raspi_5_program/Dataset/NEW IMAGE/Spoiled Pork/image_20260502_141352.jpg,pork,Spoiled Pork
